traffic_id,segment_id,year,month,aadt,heavy_vehicle_pct,peak_hour_volume,congestion_index
TRF-SEG-0146-2025-04,SEG-0146,2025,4,30876,17.9,2829,0.25
TRF-SEG-0146-2025-05,SEG-0146,2025,5,28841,4.8,3045,0.84
TRF-SEG-0146-2025-06,SEG-0146,2025,6,30235,11.5,2474,0.12
TRF-SEG-0146-2025-07,SEG-0146,2025,7,36510,16.3,3493,0.82
TRF-SEG-0146-2025-08,SEG-0146,2025,8,38425,16.2,3754,0.18
TRF-SEG-0146-2025-09,SEG-0146,2025,9,37912,6.5,3243,0.2
TRF-SEG-0146-2025-10,SEG-0146,2025,10,38628,12.0,3927,0.72
TRF-SEG-0146-2025-11,SEG-0146,2025,11,41736,10.9,3740,0.24
TRF-SEG-0146-2025-12,SEG-0146,2025,12,36730,16.3,3636,0.89
TRF-SEG-0147-2025-01,SEG-0147,2025,1,20683,7.9,1759,0.38
TRF-SEG-0147-2025-02,SEG-0147,2025,2,19225,7.7,2183,0.57
TRF-SEG-0147-2025-03,SEG-0147,2025,3,19545,9.6,2173,0.76
TRF-SEG-0147-2025-04,SEG-0147,2025,4,17589,6.3,1701,0.64
TRF-SEG-0147-2025-05,SEG-0147,2025,5,18133,15.7,1917,0.27
TRF-SEG-0147-2025-06,SEG-0147,2025,6,21173,13.8,2106,0.58
TRF-SEG-0147-2025-07,SEG-0147,2025,7,20673,17.2,1805,0.57
TRF-SEG-0147-2025-08,SEG-0147,2025,8,23535,5.2,2020,0.77
TRF-SEG-0147-2025-09,SEG-0147,2025,9,24879,18.8,2269,0.49
TRF-SEG-0147-2025-10,SEG-0147,2025,10,25890,11.1,3075,0.35
TRF-SEG-0147-2025-11,SEG-0147,2025,11,26303,15.7,2758,0.82
TRF-SEG-0147-2025-12,SEG-0147,2025,12,23092,9.3,2567,0.68
TRF-SEG-0148-2025-01,SEG-0148,2025,1,17522,6.0,1565,0.87
TRF-SEG-0148-2025-02,SEG-0148,2025,2,15421,13.3,1798,0.53
TRF-SEG-0148-2025-03,SEG-0148,2025,3,13202,10.3,1209,0.69
TRF-SEG-0148-2025-04,SEG-0148,2025,4,14585,12.8,1623,0.19
TRF-SEG-0148-2025-05,SEG-0148,2025,5,13701,19.7,1203,0.59
TRF-SEG-0148-2025-06,SEG-0148,2025,6,16051,23.2,1714,0.88
TRF-SEG-0148-2025-07,SEG-0148,2025,7,16091,12.3,1562,0.15
TRF-SEG-0148-2025-08,SEG-0148,2025,8,16594,13.4,1922,0.43
TRF-SEG-0148-2025-09,SEG-0148,2025,9,17290,20.2,1493,0.17
TRF-SEG-0148-2025-10,SEG-0148,2025,10,19320,10.1,1968,0.43
TRF-SEG-0148-2025-11,SEG-0148,2025,11,17140,18.9,1412,0.21
TRF-SEG-0148-2025-12,SEG-0148,2025,12,16293,5.5,1615,0.54
TRF-SEG-0149-2025-01,SEG-0149,2025,1,31196,3.5,3280,0.48
TRF-SEG-0149-2025-02,SEG-0149,2025,2,26697,10.4,2280,0.26
TRF-SEG-0149-2025-03,SEG-0149,2025,3,25351,14.9,2622,0.16
TRF-SEG-0149-2025-04,SEG-0149,2025,4,23382,21.0,2353,0.33
TRF-SEG-0149-2025-05,SEG-0149,2025,5,25458,12.1,2964,0.17
TRF-SEG-0149-2025-06,SEG-0149,2025,6,26085,6.3,2411,0.12
TRF-SEG-0149-2025-07,SEG-0149,2025,7,26999,19.4,2649,0.37
TRF-SEG-0149-2025-08,SEG-0149,2025,8,33440,15.5,3394,0.83
TRF-SEG-0149-2025-09,SEG-0149,2025,9,31137,8.4,3359,0.27
TRF-SEG-0149-2025-10,SEG-0149,2025,10,32288,10.6,3433,0.5
TRF-SEG-0149-2025-11,SEG-0149,2025,11,32360,16.5,2752,0.48
TRF-SEG-0149-2025-12,SEG-0149,2025,12,33722,18.7,2837,0.63
TRF-SEG-0150-2025-01,SEG-0150,2025,1,5807,18.0,560,0.56
TRF-SEG-0150-2025-02,SEG-0150,2025,2,5986,10.5,529,0.52
TRF-SEG-0150-2025-03,SEG-0150,2025,3,4917,5.2,447,0.8
TRF-SEG-0150-2025-04,SEG-0150,2025,4,5445,20.7,471,0.44
TRF-SEG-0150-2025-05,SEG-0150,2025,5,5130,12.5,588,0.8
TRF-SEG-0150-2025-06,SEG-0150,2025,6,5976,11.1,670,0.49
TRF-SEG-0150-2025-07,SEG-0150,2025,7,6580,10.0,617,0.87
TRF-SEG-0150-2025-08,SEG-0150,2025,8,6986,13.8,792,0.64
TRF-SEG-0150-2025-09,SEG-0150,2025,9,6686,19.5,698,0.88
TRF-SEG-0150-2025-10,SEG-0150,2025,10,6744,12.7,618,0.44
TRF-SEG-0150-2025-11,SEG-0150,2025,11,6521,20.9,672,0.67
TRF-SEG-0150-2025-12,SEG-0150,2025,12,6903,3.5,664,0.21
TRF-SEG-0151-2025-01,SEG-0151,2025,1,33061,12.1,2816,0.55
TRF-SEG-0151-2025-02,SEG-0151,2025,2,32288,14.7,3014,0.19
TRF-SEG-0151-2025-03,SEG-0151,2025,3,32827,4.2,3179,0.2
TRF-SEG-0151-2025-04,SEG-0151,2025,4,30257,12.2,3016,0.58
TRF-SEG-0151-2025-05,SEG-0151,2025,5,29894,10.0,2417,0.45
TRF-SEG-0151-2025-06,SEG-0151,2025,6,34682,8.7,3991,0.79
TRF-SEG-0151-2025-07,SEG-0151,2025,7,33447,15.7,3078,0.79
TRF-SEG-0151-2025-08,SEG-0151,2025,8,39560,22.8,3459,0.73
TRF-SEG-0151-2025-09,SEG-0151,2025,9,39218,13.9,4000,0.79
TRF-SEG-0151-2025-10,SEG-0151,2025,10,44157,18.4,4821,0.11
TRF-SEG-0151-2025-11,SEG-0151,2025,11,43229,24.4,4708,0.47
TRF-SEG-0151-2025-12,SEG-0151,2025,12,40921,11.2,4687,0.33
TRF-SEG-0152-2025-01,SEG-0152,2025,1,3995,13.1,352,0.62
TRF-SEG-0152-2025-02,SEG-0152,2025,2,3623,5.1,355,0.64
TRF-SEG-0152-2025-03,SEG-0152,2025,3,3635,24.7,311,0.29
TRF-SEG-0152-2025-04,SEG-0152,2025,4,3284,19.1,283,0.14
TRF-SEG-0152-2025-05,SEG-0152,2025,5,3429,18.5,317,0.67
TRF-SEG-0152-2025-06,SEG-0152,2025,6,3545,11.8,387,0.11
TRF-SEG-0152-2025-07,SEG-0152,2025,7,3710,16.9,396,0.78
TRF-SEG-0152-2025-08,SEG-0152,2025,8,4381,20.8,425,0.1
TRF-SEG-0152-2025-09,SEG-0152,2025,9,4100,6.0,458,0.22
TRF-SEG-0152-2025-10,SEG-0152,2025,10,4714,21.5,545,0.68
TRF-SEG-0152-2025-11,SEG-0152,2025,11,4418,14.1,400,0.41
TRF-SEG-0152-2025-12,SEG-0152,2025,12,4025,24.2,409,0.26
TRF-SEG-0153-2025-01,SEG-0153,2025,1,54973,12.3,5390,0.56
TRF-SEG-0153-2025-02,SEG-0153,2025,2,45143,20.4,3911,0.88
TRF-SEG-0153-2025-03,SEG-0153,2025,3,46269,11.9,5041,0.61
TRF-SEG-0153-2025-04,SEG-0153,2025,4,46329,11.4,5284,0.61
TRF-SEG-0153-2025-05,SEG-0153,2025,5,44157,23.2,5105,0.8
TRF-SEG-0153-2025-06,SEG-0153,2025,6,49651,3.5,5929,0.83
TRF-SEG-0153-2025-07,SEG-0153,2025,7,50976,18.7,4184,0.79
TRF-SEG-0153-2025-08,SEG-0153,2025,8,53578,16.7,5922,0.17
TRF-SEG-0153-2025-09,SEG-0153,2025,9,60311,7.7,4945,0.62
TRF-SEG-0153-2025-10,SEG-0153,2025,10,64554,3.0,5443,0.37
TRF-SEG-0153-2025-11,SEG-0153,2025,11,58664,13.5,6540,0.52
TRF-SEG-0153-2025-12,SEG-0153,2025,12,58534,18.6,4823,0.8
TRF-SEG-0154-2025-01,SEG-0154,2025,1,1885,14.5,189,0.61
TRF-SEG-0154-2025-02,SEG-0154,2025,2,1893,3.8,170,0.15
TRF-SEG-0154-2025-03,SEG-0154,2025,3,1658,9.0,136,0.42
TRF-SEG-0154-2025-04,SEG-0154,2025,4,1784,10.5,191,0.77
TRF-SEG-0154-2025-05,SEG-0154,2025,5,1633,17.0,137,0.51
TRF-SEG-0154-2025-06,SEG-0154,2025,6,1744,9.8,161,0.5
TRF-SEG-0154-2025-07,SEG-0154,2025,7,1879,16.7,151,0.84
TRF-SEG-0154-2025-08,SEG-0154,2025,8,2128,10.0,194,0.19
TRF-SEG-0154-2025-09,SEG-0154,2025,9,2353,12.9,212,0.17
TRF-SEG-0154-2025-10,SEG-0154,2025,10,2426,3.8,280,0.73
TRF-SEG-0154-2025-11,SEG-0154,2025,11,2287,11.9,238,0.66
TRF-SEG-0154-2025-12,SEG-0154,2025,12,2172,7.5,234,0.45
TRF-SEG-0155-2025-01,SEG-0155,2025,1,25809,14.4,2466,0.88
TRF-SEG-0155-2025-02,SEG-0155,2025,2,25548,12.3,2130,0.56
TRF-SEG-0155-2025-03,SEG-0155,2025,3,25217,11.5,2376,0.69
TRF-SEG-0155-2025-04,SEG-0155,2025,4,23491,17.6,2029,0.15
TRF-SEG-0155-2025-05,SEG-0155,2025,5,25382,18.8,2908,0.37
TRF-SEG-0155-2025-06,SEG-0155,2025,6,27430,7.6,2402,0.39
TRF-SEG-0155-2025-07,SEG-0155,2025,7,27715,15.9,2685,0.45
TRF-SEG-0155-2025-08,SEG-0155,2025,8,27950,11.1,2643,0.29
TRF-SEG-0155-2025-09,SEG-0155,2025,9,29863,17.4,3309,0.51
TRF-SEG-0155-2025-10,SEG-0155,2025,10,30571,11.5,3252,0.18
TRF-SEG-0155-2025-11,SEG-0155,2025,11,33139,18.4,3095,0.13
TRF-SEG-0155-2025-12,SEG-0155,2025,12,30467,14.9,2763,0.44
TRF-SEG-0156-2025-01,SEG-0156,2025,1,20739,16.3,1831,0.75
TRF-SEG-0156-2025-02,SEG-0156,2025,2,19879,3.1,2217,0.37
TRF-SEG-0156-2025-03,SEG-0156,2025,3,16926,21.2,1475,0.7
TRF-SEG-0156-2025-04,SEG-0156,2025,4,17297,15.3,1831,0.3
TRF-SEG-0156-2025-05,SEG-0156,2025,5,16674,11.2,1826,0.15
TRF-SEG-0156-2025-06,SEG-0156,2025,6,18488,22.2,1753,0.34
TRF-SEG-0156-2025-07,SEG-0156,2025,7,19285,8.2,2162,0.47
TRF-SEG-0156-2025-08,SEG-0156,2025,8,21028,23.1,2132,0.55
TRF-SEG-0156-2025-09,SEG-0156,2025,9,23150,22.5,2632,0.61
TRF-SEG-0156-2025-10,SEG-0156,2025,10,24673,7.9,2827,0.78
TRF-SEG-0156-2025-11,SEG-0156,2025,11,24929,20.5,2462,0.84
TRF-SEG-0156-2025-12,SEG-0156,2025,12,23717,5.6,2731,0.5
TRF-SEG-0157-2025-01,SEG-0157,2025,1,2005,5.8,219,0.62
TRF-SEG-0157-2025-02,SEG-0157,2025,2,2101,7.4,233,0.15
TRF-SEG-0157-2025-03,SEG-0157,2025,3,1834,4.8,152,0.76
TRF-SEG-0157-2025-04,SEG-0157,2025,4,1871,9.1,164,0.64
TRF-SEG-0157-2025-05,SEG-0157,2025,5,1848,22.5,219,0.38
TRF-SEG-0157-2025-06,SEG-0157,2025,6,2018,21.7,217,0.46
TRF-SEG-0157-2025-07,SEG-0157,2025,7,2117,19.7,240,0.73
TRF-SEG-0157-2025-08,SEG-0157,2025,8,2435,23.6,260,0.57
TRF-SEG-0157-2025-09,SEG-0157,2025,9,2394,11.3,259,0.45
TRF-SEG-0157-2025-10,SEG-0157,2025,10,2553,11.9,250,0.34
TRF-SEG-0157-2025-11,SEG-0157,2025,11,2445,18.9,232,0.78
TRF-SEG-0157-2025-12,SEG-0157,2025,12,2175,20.1,175,0.59
TRF-SEG-0158-2025-01,SEG-0158,2025,1,8970,6.6,1013,0.33
TRF-SEG-0158-2025-02,SEG-0158,2025,2,7988,17.8,857,0.39
TRF-SEG-0158-2025-03,SEG-0158,2025,3,8333,16.7,985,0.25
TRF-SEG-0158-2025-04,SEG-0158,2025,4,8212,15.7,906,0.3
TRF-SEG-0158-2025-05,SEG-0158,2025,5,8133,3.3,657,0.65
TRF-SEG-0158-2025-06,SEG-0158,2025,6,8449,8.4,692,0.19
TRF-SEG-0158-2025-07,SEG-0158,2025,7,9155,17.1,774,0.83
TRF-SEG-0158-2025-08,SEG-0158,2025,8,9583,19.4,803,0.16
TRF-SEG-0158-2025-09,SEG-0158,2025,9,10702,23.0,1035,0.12
TRF-SEG-0158-2025-10,SEG-0158,2025,10,9752,11.8,998,0.67
TRF-SEG-0158-2025-11,SEG-0158,2025,11,10637,21.6,1238,0.58
TRF-SEG-0158-2025-12,SEG-0158,2025,12,10426,23.2,918,0.35
TRF-SEG-0159-2025-01,SEG-0159,2025,1,38037,18.7,3587,0.82
TRF-SEG-0159-2025-02,SEG-0159,2025,2,35704,5.4,3671,0.48
TRF-SEG-0159-2025-03,SEG-0159,2025,3,30894,8.5,2771,0.82
TRF-SEG-0159-2025-04,SEG-0159,2025,4,32320,12.1,3404,0.78
TRF-SEG-0159-2025-05,SEG-0159,2025,5,34001,8.3,2931,0.8
TRF-SEG-0159-2025-06,SEG-0159,2025,6,32845,24.9,3277,0.21
TRF-SEG-0159-2025-07,SEG-0159,2025,7,38947,12.3,3343,0.51
TRF-SEG-0159-2025-08,SEG-0159,2025,8,39601,14.9,3586,0.81
TRF-SEG-0159-2025-09,SEG-0159,2025,9,45684,24.7,4564,0.2
TRF-SEG-0159-2025-10,SEG-0159,2025,10,40212,20.8,4325,0.69
TRF-SEG-0159-2025-11,SEG-0159,2025,11,44010,3.5,4209,0.14
TRF-SEG-0159-2025-12,SEG-0159,2025,12,39560,19.4,4414,0.36
TRF-SEG-0160-2025-01,SEG-0160,2025,1,17330,15.3,1620,0.27
TRF-SEG-0160-2025-02,SEG-0160,2025,2,14903,22.3,1431,0.62
TRF-SEG-0160-2025-03,SEG-0160,2025,3,15413,22.3,1662,0.26
TRF-SEG-0160-2025-04,SEG-0160,2025,4,13906,22.8,1582,0.83
TRF-SEG-0160-2025-05,SEG-0160,2025,5,14585,18.7,1652,0.26
TRF-SEG-0160-2025-06,SEG-0160,2025,6,14573,23.0,1198,0.13
TRF-SEG-0160-2025-07,SEG-0160,2025,7,15863,21.1,1642,0.15
TRF-SEG-0160-2025-08,SEG-0160,2025,8,18202,5.5,1458,0.85
TRF-SEG-0160-2025-09,SEG-0160,2025,9,20398,14.7,1668,0.52
TRF-SEG-0160-2025-10,SEG-0160,2025,10,21166,8.1,2285,0.32
TRF-SEG-0160-2025-11,SEG-0160,2025,11,18797,22.4,1954,0.24
TRF-SEG-0160-2025-12,SEG-0160,2025,12,18906,16.7,1686,0.84
TRF-SEG-0161-2025-01,SEG-0161,2025,1,34329,16.9,3319,0.17
TRF-SEG-0161-2025-02,SEG-0161,2025,2,32070,11.7,3250,0.61
TRF-SEG-0161-2025-03,SEG-0161,2025,3,28970,20.8,2480,0.21
TRF-SEG-0161-2025-04,SEG-0161,2025,4,28859,14.4,2711,0.89
TRF-SEG-0161-2025-05,SEG-0161,2025,5,30123,9.7,2962,0.66
TRF-SEG-0161-2025-06,SEG-0161,2025,6,29542,13.1,2367,0.38
TRF-SEG-0161-2025-07,SEG-0161,2025,7,34391,4.6,3890,0.9
TRF-SEG-0161-2025-08,SEG-0161,2025,8,33075,10.7,3371,0.27
TRF-SEG-0161-2025-09,SEG-0161,2025,9,39230,8.4,4491,0.45
TRF-SEG-0161-2025-10,SEG-0161,2025,10,40846,16.3,4278,0.33
TRF-SEG-0161-2025-11,SEG-0161,2025,11,35384,15.3,4228,0.7
TRF-SEG-0161-2025-12,SEG-0161,2025,12,33667,12.3,3006,0.9
TRF-SEG-0162-2025-01,SEG-0162,2025,1,25114,10.8,2038,0.68
TRF-SEG-0162-2025-02,SEG-0162,2025,2,22055,13.7,2186,0.79
TRF-SEG-0162-2025-03,SEG-0162,2025,3,21095,13.5,2421,0.2
TRF-SEG-0162-2025-04,SEG-0162,2025,4,20679,20.8,1833,0.84
TRF-SEG-0162-2025-05,SEG-0162,2025,5,20837,14.6,2221,0.39
TRF-SEG-0162-2025-06,SEG-0162,2025,6,20917,17.4,2408,0.73
TRF-SEG-0162-2025-07,SEG-0162,2025,7,22898,23.3,1989,0.23
TRF-SEG-0162-2025-08,SEG-0162,2025,8,25713,12.6,2586,0.65
TRF-SEG-0162-2025-09,SEG-0162,2025,9,25215,18.4,2213,0.61
TRF-SEG-0162-2025-10,SEG-0162,2025,10,25995,11.7,2929,0.24
TRF-SEG-0162-2025-11,SEG-0162,2025,11,27575,17.1,2951,0.67
TRF-SEG-0162-2025-12,SEG-0162,2025,12,27972,3.0,2563,0.57
TRF-SEG-0163-2025-01,SEG-0163,2025,1,29653,15.4,2498,0.36
TRF-SEG-0163-2025-02,SEG-0163,2025,2,26651,13.6,2294,0.36
TRF-SEG-0163-2025-03,SEG-0163,2025,3,24994,13.9,2295,0.54
TRF-SEG-0163-2025-04,SEG-0163,2025,4,22820,15.3,2701,0.53
TRF-SEG-0163-2025-05,SEG-0163,2025,5,23868,23.3,2786,0.85
TRF-SEG-0163-2025-06,SEG-0163,2025,6,25265,20.0,2131,0.86
TRF-SEG-0163-2025-07,SEG-0163,2025,7,27750,13.6,2866,0.56
TRF-SEG-0163-2025-08,SEG-0163,2025,8,32582,6.1,3854,0.79
TRF-SEG-0163-2025-09,SEG-0163,2025,9,33806,10.7,2829,0.53
TRF-SEG-0163-2025-10,SEG-0163,2025,10,30315,5.5,3609,0.52
TRF-SEG-0163-2025-11,SEG-0163,2025,11,29576,22.2,2793,0.13
TRF-SEG-0163-2025-12,SEG-0163,2025,12,31439,7.0,2854,0.66
TRF-SEG-0164-2025-01,SEG-0164,2025,1,5234,23.9,536,0.81
TRF-SEG-0164-2025-02,SEG-0164,2025,2,4979,13.2,408,0.29
TRF-SEG-0164-2025-03,SEG-0164,2025,3,4428,6.1,388,0.2
TRF-SEG-0164-2025-04,SEG-0164,2025,4,4861,6.3,512,0.15
TRF-SEG-0164-2025-05,SEG-0164,2025,5,4804,21.4,391,0.32
TRF-SEG-0164-2025-06,SEG-0164,2025,6,5160,24.3,495,0.61
TRF-SEG-0164-2025-07,SEG-0164,2025,7,5378,24.9,465,0.78
TRF-SEG-0164-2025-08,SEG-0164,2025,8,5842,7.6,495,0.55
TRF-SEG-0164-2025-09,SEG-0164,2025,9,6117,22.5,492,0.86
TRF-SEG-0164-2025-10,SEG-0164,2025,10,6484,3.4,554,0.31
TRF-SEG-0164-2025-11,SEG-0164,2025,11,5906,11.5,640,0.21
TRF-SEG-0164-2025-12,SEG-0164,2025,12,6121,15.6,578,0.48
TRF-SEG-0165-2025-01,SEG-0165,2025,1,1747,17.0,209,0.66
TRF-SEG-0165-2025-02,SEG-0165,2025,2,1501,22.5,161,0.75
TRF-SEG-0165-2025-03,SEG-0165,2025,3,1513,9.7,178,0.87
TRF-SEG-0165-2025-04,SEG-0165,2025,4,1388,12.0,154,0.5
TRF-SEG-0165-2025-05,SEG-0165,2025,5,1347,11.4,156,0.73
TRF-SEG-0165-2025-06,SEG-0165,2025,6,1509,9.7,177,0.28
TRF-SEG-0165-2025-07,SEG-0165,2025,7,1623,4.4,154,0.44
TRF-SEG-0165-2025-08,SEG-0165,2025,8,1808,14.8,204,0.38
TRF-SEG-0165-2025-09,SEG-0165,2025,9,1998,7.4,219,0.31
TRF-SEG-0165-2025-10,SEG-0165,2025,10,1826,9.5,200,0.28
TRF-SEG-0165-2025-11,SEG-0165,2025,11,2018,10.8,205,0.44
TRF-SEG-0165-2025-12,SEG-0165,2025,12,1696,12.2,169,0.45
TRF-SEG-0166-2025-01,SEG-0166,2025,1,4791,9.6,443,0.22
TRF-SEG-0166-2025-02,SEG-0166,2025,2,4770,20.9,471,0.52
TRF-SEG-0166-2025-03,SEG-0166,2025,3,3906,14.2,407,0.29
TRF-SEG-0166-2025-04,SEG-0166,2025,4,4325,17.3,479,0.59
TRF-SEG-0166-2025-05,SEG-0166,2025,5,4051,21.2,364,0.3
TRF-SEG-0166-2025-06,SEG-0166,2025,6,4853,12.5,504,0.37
TRF-SEG-0166-2025-07,SEG-0166,2025,7,4903,10.8,541,0.73
TRF-SEG-0166-2025-08,SEG-0166,2025,8,5090,4.3,609,0.13
TRF-SEG-0166-2025-09,SEG-0166,2025,9,5222,8.9,514,0.69
TRF-SEG-0166-2025-10,SEG-0166,2025,10,5166,13.1,471,0.83
TRF-SEG-0166-2025-11,SEG-0166,2025,11,5736,19.7,589,0.66
TRF-SEG-0166-2025-12,SEG-0166,2025,12,5197,23.1,517,0.21
TRF-SEG-0167-2025-01,SEG-0167,2025,1,33624,9.9,3543,0.84
TRF-SEG-0167-2025-02,SEG-0167,2025,2,29690,24.3,2380,0.55
TRF-SEG-0167-2025-03,SEG-0167,2025,3,25150,12.3,2349,0.89
TRF-SEG-0167-2025-04,SEG-0167,2025,4,24915,3.8,2125,0.66
TRF-SEG-0167-2025-05,SEG-0167,2025,5,25046,24.8,2026,0.25
TRF-SEG-0167-2025-06,SEG-0167,2025,6,29206,9.9,2737,0.81
TRF-SEG-0167-2025-07,SEG-0167,2025,7,29458,13.2,2668,0.65
TRF-SEG-0167-2025-08,SEG-0167,2025,8,34534,8.1,3071,0.49
TRF-SEG-0167-2025-09,SEG-0167,2025,9,37350,19.7,3269,0.74
TRF-SEG-0167-2025-10,SEG-0167,2025,10,37246,5.2,3191,0.63
TRF-SEG-0167-2025-11,SEG-0167,2025,11,35754,9.0,4103,0.42
TRF-SEG-0167-2025-12,SEG-0167,2025,12,31912,13.1,2890,0.54
TRF-SEG-0168-2025-01,SEG-0168,2025,1,10354,11.4,904,0.63
TRF-SEG-0168-2025-02,SEG-0168,2025,2,8518,4.1,805,0.28
TRF-SEG-0168-2025-03,SEG-0168,2025,3,8123,18.7,763,0.33
TRF-SEG-0168-2025-04,SEG-0168,2025,4,8954,8.7,987,0.88
TRF-SEG-0168-2025-05,SEG-0168,2025,5,8951,21.1,940,0.57
TRF-SEG-0168-2025-06,SEG-0168,2025,6,8827,4.7,941,0.84
TRF-SEG-0168-2025-07,SEG-0168,2025,7,9574,10.9,1055,0.28
TRF-SEG-0168-2025-08,SEG-0168,2025,8,10478,3.7,1158,0.21
TRF-SEG-0168-2025-09,SEG-0168,2025,9,10539,21.6,1018,0.26
TRF-SEG-0168-2025-10,SEG-0168,2025,10,11188,11.5,1341,0.21
TRF-SEG-0168-2025-11,SEG-0168,2025,11,10362,10.0,1026,0.87
TRF-SEG-0168-2025-12,SEG-0168,2025,12,10926,19.8,1200,0.71
TRF-SEG-0169-2025-01,SEG-0169,2025,1,51416,5.2,5662,0.12
TRF-SEG-0169-2025-02,SEG-0169,2025,2,47561,5.6,5661,0.62
TRF-SEG-0169-2025-03,SEG-0169,2025,3,45741,3.3,4796,0.15
TRF-SEG-0169-2025-04,SEG-0169,2025,4,45985,4.8,5209,0.29
TRF-SEG-0169-2025-05,SEG-0169,2025,5,48704,8.2,5101,0.37
TRF-SEG-0169-2025-06,SEG-0169,2025,6,46106,19.4,5423,0.35
TRF-SEG-0169-2025-07,SEG-0169,2025,7,49491,10.3,5177,0.57
TRF-SEG-0169-2025-08,SEG-0169,2025,8,54218,21.1,6320,0.66
TRF-SEG-0169-2025-09,SEG-0169,2025,9,59656,8.0,6690,0.86
TRF-SEG-0169-2025-10,SEG-0169,2025,10,65968,7.7,7339,0.76
TRF-SEG-0169-2025-11,SEG-0169,2025,11,60741,15.2,7185,0.35
TRF-SEG-0169-2025-12,SEG-0169,2025,12,56071,23.6,5960,0.62
TRF-SEG-0170-2025-01,SEG-0170,2025,1,19027,11.1,2143,0.42
TRF-SEG-0170-2025-02,SEG-0170,2025,2,18536,21.9,1590,0.24
TRF-SEG-0170-2025-03,SEG-0170,2025,3,18451,5.4,1664,0.48
TRF-SEG-0170-2025-04,SEG-0170,2025,4,18150,12.7,1790,0.59
TRF-SEG-0170-2025-05,SEG-0170,2025,5,16574,18.8,1520,0.12
TRF-SEG-0170-2025-06,SEG-0170,2025,6,18291,8.7,2118,0.52
TRF-SEG-0170-2025-07,SEG-0170,2025,7,21157,17.2,1903,0.81
TRF-SEG-0170-2025-08,SEG-0170,2025,8,21564,23.1,1798,0.13
TRF-SEG-0170-2025-09,SEG-0170,2025,9,23705,6.4,2826,0.49
TRF-SEG-0170-2025-10,SEG-0170,2025,10,22112,17.1,2052,0.43
TRF-SEG-0170-2025-11,SEG-0170,2025,11,23816,5.5,2546,0.47
TRF-SEG-0170-2025-12,SEG-0170,2025,12,20698,22.9,2450,0.75
TRF-SEG-0171-2025-01,SEG-0171,2025,1,10545,7.7,911,0.19
TRF-SEG-0171-2025-02,SEG-0171,2025,2,9048,18.1,754,0.14
TRF-SEG-0171-2025-03,SEG-0171,2025,3,8616,8.0,902,0.23
TRF-SEG-0171-2025-04,SEG-0171,2025,4,8538,8.4,876,0.16
TRF-SEG-0171-2025-05,SEG-0171,2025,5,8366,7.8,823,0.72
TRF-SEG-0171-2025-06,SEG-0171,2025,6,8589,3.6,734,0.51
TRF-SEG-0171-2025-07,SEG-0171,2025,7,9819,3.0,1038,0.38
TRF-SEG-0171-2025-08,SEG-0171,2025,8,10800,16.6,1178,0.4
TRF-SEG-0171-2025-09,SEG-0171,2025,9,10639,8.6,986,0.11
TRF-SEG-0171-2025-10,SEG-0171,2025,10,12270,3.1,1362,0.4
TRF-SEG-0171-2025-11,SEG-0171,2025,11,11731,8.4,1170,0.59
TRF-SEG-0171-2025-12,SEG-0171,2025,12,11298,19.4,1043,0.38
TRF-SEG-0172-2025-01,SEG-0172,2025,1,17982,16.1,1800,0.46
TRF-SEG-0172-2025-02,SEG-0172,2025,2,17611,8.2,1957,0.32
TRF-SEG-0172-2025-03,SEG-0172,2025,3,17126,18.8,1511,0.43
TRF-SEG-0172-2025-04,SEG-0172,2025,4,16955,17.9,1558,0.16
TRF-SEG-0172-2025-05,SEG-0172,2025,5,17413,6.2,1942,0.53
TRF-SEG-0172-2025-06,SEG-0172,2025,6,16751,4.7,1503,0.54
TRF-SEG-0172-2025-07,SEG-0172,2025,7,18220,6.8,1492,0.7
TRF-SEG-0172-2025-08,SEG-0172,2025,8,19480,8.4,1850,0.18
TRF-SEG-0172-2025-09,SEG-0172,2025,9,21211,6.3,1780,0.53
TRF-SEG-0172-2025-10,SEG-0172,2025,10,22431,11.0,2006,0.13
TRF-SEG-0172-2025-11,SEG-0172,2025,11,22050,7.3,2408,0.81
TRF-SEG-0172-2025-12,SEG-0172,2025,12,21385,14.5,2329,0.61
TRF-SEG-0173-2025-01,SEG-0173,2025,1,312,21.5,27,0.55
TRF-SEG-0173-2025-02,SEG-0173,2025,2,310,4.9,36,0.48
TRF-SEG-0173-2025-03,SEG-0173,2025,3,272,11.4,21,0.7
TRF-SEG-0173-2025-04,SEG-0173,2025,4,282,9.7,28,0.49
TRF-SEG-0173-2025-05,SEG-0173,2025,5,263,3.5,22,0.31
TRF-SEG-0173-2025-06,SEG-0173,2025,6,312,20.2,37,0.83
TRF-SEG-0173-2025-07,SEG-0173,2025,7,324,12.5,29,0.39
TRF-SEG-0173-2025-08,SEG-0173,2025,8,368,20.5,39,0.77
TRF-SEG-0173-2025-09,SEG-0173,2025,9,358,7.0,35,0.52
TRF-SEG-0173-2025-10,SEG-0173,2025,10,350,5.4,38,0.7
TRF-SEG-0173-2025-11,SEG-0173,2025,11,376,20.6,34,0.31
TRF-SEG-0173-2025-12,SEG-0173,2025,12,343,16.3,29,0.42
TRF-SEG-0174-2025-01,SEG-0174,2025,1,19410,21.1,2018,0.46
TRF-SEG-0174-2025-02,SEG-0174,2025,2,18427,8.2,1803,0.65
